item,subject,semantic,parallel,condition,RT
nma-ma.11,26,1,1,nma-ma,352
nma-ma.11,27,1,1,nma-ma,141
nma-ma.11,28,1,1,nma-ma,718
nma-ma.11,29,1,1,nma-ma,259
nma-ma.11,30,1,1,nma-ma,131
nma-ma.11,31,1,1,nma-ma,366
nma-ma.11,32,1,1,nma-ma,63
nma-ma.11,33,1,1,nma-ma,366
nma-ma.11,34,1,1,nma-ma,141
nma-ma.11,35,1,1,nma-ma,215
nma-ma.11,36,1,1,nma-ma,171
nma-ma.11,37,1,1,nma-ma,190
nma-ma.12,1,1,1,nma-ma,281
nma-ma.12,2,1,1,nma-ma,298
nma-ma.12,3,1,1,nma-ma,0
nma-ma.12,4,1,1,nma-ma,181
nma-ma.12,5,1,1,nma-ma,561.9
nma-ma.12,6,1,1,nma-ma,269
nma-ma.12,7,1,1,nma-ma,78
nma-ma.12,8,1,1,nma-ma,342
nma-ma.12,9,1,1,nma-ma,83
nma-ma.12,10,1,1,nma-ma,195
nma-ma.12,11,1,1,nma-ma,337
nma-ma.12,12,1,1,nma-ma,229
nma-ma.12,13,1,1,nma-ma,156
nma-ma.12,14,1,1,nma-ma,268
nma-ma.12,15,1,1,nma-ma,190
nma-ma.12,16,1,1,nma-ma,117
nma-ma.12,17,1,1,nma-ma,63
nma-ma.12,18,1,1,nma-ma,244
nma-ma.12,19,1,1,nma-ma,117
nma-ma.12,20,1,1,nma-ma,591.7
nma-ma.12,21,1,1,nma-ma,200
nma-ma.12,22,1,1,nma-ma,276
nma-ma.12,23,1,1,nma-ma,151
nma-ma.12,25,1,1,nma-ma,377
nma-ma.12,26,1,1,nma-ma,206
nma-ma.12,27,1,1,nma-ma,0
nma-ma.12,28,1,1,nma-ma,239
nma-ma.12,29,1,1,nma-ma,288
nma-ma.12,30,1,1,nma-ma,141
nma-ma.12,31,1,1,nma-ma,264
nma-ma.12,32,1,1,nma-ma,132
nma-ma.12,33,1,1,nma-ma,259
nma-ma.12,34,1,1,nma-ma,269
nma-ma.12,35,1,1,nma-ma,122
nma-ma.12,36,1,1,nma-ma,200
nma-ma.12,37,1,1,nma-ma,0
nma-nma.01,1,2,2,nma-nma,135.9
nma-nma.01,2,2,2,nma-nma,136
nma-nma.01,3,2,2,nma-nma,195
nma-nma.01,4,2,2,nma-nma,0
nma-nma.01,5,2,2,nma-nma,0
nma-nma.01,6,2,2,nma-nma,225
nma-nma.01,7,2,2,nma-nma,166
nma-nma.01,8,2,2,nma-nma,181
nma-nma.01,9,2,2,nma-nma,0
nma-nma.01,10,2,2,nma-nma,117
nma-nma.01,11,2,2,nma-nma,386
nma-nma.01,12,2,2,nma-nma,352
nma-nma.01,13,2,2,nma-nma,156
nma-nma.01,14,2,2,nma-nma,523
nma-nma.01,15,2,2,nma-nma,146
nma-nma.01,16,2,2,nma-nma,92
nma-nma.01,17,2,2,nma-nma,142
nma-nma.01,18,2,2,nma-nma,161
nma-nma.01,19,2,2,nma-nma,156
nma-nma.01,20,2,2,nma-nma,210
nma-nma.01,21,2,2,nma-nma,127
nma-nma.01,22,2,2,nma-nma,100
nma-nma.01,23,2,2,nma-nma,176
nma-nma.01,24,2,2,nma-nma,191
nma-nma.01,25,2,2,nma-nma,341
nma-nma.01,26,2,2,nma-nma,261
nma-nma.01,27,2,2,nma-nma,337
nma-nma.01,28,2,2,nma-nma,401
nma-nma.01,29,2,2,nma-nma,0
nma-nma.01,30,2,2,nma-nma,141
nma-nma.01,31,2,2,nma-nma,102
nma-nma.01,32,2,2,nma-nma,132
nma-nma.01,33,2,2,nma-nma,97
nma-nma.01,34,2,2,nma-nma,171
nma-nma.01,35,2,2,nma-nma,288
nma-nma.01,36,2,2,nma-nma,58
nma-nma.01,37,2,2,nma-nma,210
nma-nma.02,2,2,2,nma-nma,117
nma-nma.02,3,2,2,nma-nma,53
nma-nma.02,4,2,2,nma-nma,0
nma-nma.02,5,2,2,nma-nma,0
nma-nma.02,6,2,2,nma-nma,332
nma-nma.02,7,2,2,nma-nma,420
nma-nma.02,8,2,2,nma-nma,127
nma-nma.02,9,2,2,nma-nma,0
nma-nma.02,10,2,2,nma-nma,190
nma-nma.02,11,2,2,nma-nma,1134.8
nma-nma.02,12,2,2,nma-nma,366
nma-nma.02,13,2,2,nma-nma,225
nma-nma.02,14,2,2,nma-nma,122
nma-nma.02,15,2,2,nma-nma,362
nma-nma.02,16,2,2,nma-nma,283
nma-nma.02,17,2,2,nma-nma,259
nma-nma.02,18,2,2,nma-nma,0
nma-nma.02,19,2,2,nma-nma,137
nma-nma.02,20,2,2,nma-nma,127
nma-nma.02,21,2,2,nma-nma,0
nma-nma.02,22,2,2,nma-nma,115
nma-nma.02,23,2,2,nma-nma,352
nma-nma.02,24,2,2,nma-nma,166
nma-nma.02,25,2,2,nma-nma,397.7
nma-nma.02,26,2,2,nma-nma,191
nma-nma.02,27,2,2,nma-nma,141
nma-nma.02,28,2,2,nma-nma,293
nma-nma.02,29,2,2,nma-nma,68
nma-nma.02,30,2,2,nma-nma,53
nma-nma.02,31,2,2,nma-nma,0
nma-nma.02,32,2,2,nma-nma,190
nma-nma.02,33,2,2,nma-nma,0
nma-nma.02,34,2,2,nma-nma,0
nma-nma.02,35,2,2,nma-nma,127
nma-nma.02,36,2,2,nma-nma,0
nma-nma.02,37,2,2,nma-nma,586.9
nma-nma.03,1,2,2,nma-nma,100.6
nma-nma.03,2,2,2,nma-nma,205
nma-nma.03,3,2,2,nma-nma,278
nma-nma.03,4,2,2,nma-nma,195
nma-nma.03,5,2,2,nma-nma,146
nma-nma.03,6,2,2,nma-nma,73
nma-nma.03,7,2,2,nma-nma,518
nma-nma.03,8,2,2,nma-nma,264
nma-nma.03,9,2,2,nma-nma,73
nma-nma.03,10,2,2,nma-nma,259
nma-nma.03,11,2,2,nma-nma,514
nma-nma.03,12,2,2,nma-nma,229
nma-nma.03,13,2,2,nma-nma,195
nma-nma.03,14,2,2,nma-nma,709
nma-nma.03,15,2,2,nma-nma,269
nma-nma.03,16,2,2,nma-nma,376
nma-nma.03,17,2,2,nma-nma,186
nma-nma.03,18,2,2,nma-nma,259
nma-nma.03,19,2,2,nma-nma,376
nma-nma.03,20,2,2,nma-nma,216
nma-nma.03,21,2,2,nma-nma,185
nma-nma.03,22,2,2,nma-nma,266
nma-nma.03,23,2,2,nma-nma,251
nma-nma.03,24,2,2,nma-nma,548.7
nma-nma.03,25,2,2,nma-nma,140
nma-nma.03,26,2,2,nma-nma,191
nma-nma.03,27,2,2,nma-nma,205
nma-nma.03,28,2,2,nma-nma,811
nma-nma.03,29,2,2,nma-nma,63
nma-nma.03,30,2,2,nma-nma,175
nma-nma.03,31,2,2,nma-nma,317
nma-nma.03,32,2,2,nma-nma,352
nma-nma.03,33,2,2,nma-nma,528
nma-nma.03,34,2,2,nma-nma,215
nma-nma.03,35,2,2,nma-nma,151
nma-nma.03,36,2,2,nma-nma,224
nma-nma.03,37,2,2,nma-nma,391
nma-nma.04,1,2,2,nma-nma,282
nma-nma.04,2,2,2,nma-nma,132
nma-nma.04,3,2,2,nma-nma,0
nma-nma.04,4,2,2,nma-nma,73
nma-nma.04,5,2,2,nma-nma,278
nma-nma.04,6,2,2,nma-nma,0
nma-nma.04,7,2,2,nma-nma,361
nma-nma.04,8,2,2,nma-nma,430
nma-nma.04,9,2,2,nma-nma,171
nma-nma.04,10,2,2,nma-nma,102
nma-nma.04,11,2,2,nma-nma,259
nma-nma.04,12,2,2,nma-nma,230
nma-nma.04,13,2,2,nma-nma,58
nma-nma.04,14,2,2,nma-nma,264
nma-nma.04,15,2,2,nma-nma,288
nma-nma.04,16,2,2,nma-nma,234
nma-nma.04,17,2,2,nma-nma,171
nma-nma.04,18,2,2,nma-nma,224
nma-nma.04,19,2,2,nma-nma,58
nma-nma.04,20,2,2,nma-nma,273
nma-nma.04,21,2,2,nma-nma,352
nma-nma.04,22,2,2,nma-nma,277
nma-nma.04,23,2,2,nma-nma,90
nma-nma.04,24,2,2,nma-nma,231
nma-nma.04,25,2,2,nma-nma,427
nma-nma.04,26,2,2,nma-nma,181
nma-nma.04,27,2,2,nma-nma,176
nma-nma.04,28,2,2,nma-nma,327
nma-nma.04,29,2,2,nma-nma,361
nma-nma.04,30,2,2,nma-nma,146
nma-nma.04,31,2,2,nma-nma,0
nma-nma.04,32,2,2,nma-nma,273
nma-nma.04,33,2,2,nma-nma,435
nma-nma.04,34,2,2,nma-nma,0
nma-nma.04,35,2,2,nma-nma,0
nma-nma.04,36,2,2,nma-nma,180
nma-nma.04,37,2,2,nma-nma,254
nma-nma.05,1,2,2,nma-nma,906.5
nma-nma.05,2,2,2,nma-nma,0
nma-nma.05,3,2,2,nma-nma,0
nma-nma.05,4,2,2,nma-nma,0
nma-nma.05,5,2,2,nma-nma,185
nma-nma.05,6,2,2,nma-nma,97
nma-nma.05,7,2,2,nma-nma,396
nma-nma.05,8,2,2,nma-nma,249
nma-nma.05,9,2,2,nma-nma,117
nma-nma.05,10,2,2,nma-nma,200
nma-nma.05,12,2,2,nma-nma,0
nma-nma.05,13,2,2,nma-nma,0
nma-nma.05,14,2,2,nma-nma,176
nma-nma.05,15,2,2,nma-nma,185
nma-nma.05,16,2,2,nma-nma,161
nma-nma.05,17,2,2,nma-nma,225
nma-nma.05,18,2,2,nma-nma,122
nma-nma.05,19,2,2,nma-nma,195
nma-nma.05,20,2,2,nma-nma,0
nma-nma.05,21,2,2,nma-nma,161
nma-nma.05,22,2,2,nma-nma,0
nma-nma.05,23,2,2,nma-nma,0
nma-nma.05,24,2,2,nma-nma,251
nma-nma.05,25,2,2,nma-nma,221
nma-nma.05,26,2,2,nma-nma,231
nma-nma.05,27,2,2,nma-nma,484
nma-nma.05,28,2,2,nma-nma,625
nma-nma.05,29,2,2,nma-nma,322
nma-nma.05,30,2,2,nma-nma,220
nma-nma.05,31,2,2,nma-nma,0
nma-nma.05,32,2,2,nma-nma,528.4
nma-nma.05,33,2,2,nma-nma,474
nma-nma.05,34,2,2,nma-nma,0
nma-nma.05,35,2,2,nma-nma,166
nma-nma.05,36,2,2,nma-nma,195
nma-nma.05,37,2,2,nma-nma,220
nma-nma.06,1,2,2,nma-nma,85.8
nma-nma.06,2,2,2,nma-nma,0
nma-nma.06,3,2,2,nma-nma,88
nma-nma.06,4,2,2,nma-nma,112
nma-nma.06,5,2,2,nma-nma,131
nma-nma.06,6,2,2,nma-nma,249
nma-nma.06,7,2,2,nma-nma,274
nma-nma.06,9,2,2,nma-nma,157
nma-nma.06,10,2,2,nma-nma,132
nma-nma.06,11,2,2,nma-nma,518
nma-nma.06,12,2,2,nma-nma,0
nma-nma.06,13,2,2,nma-nma,352
nma-nma.06,14,2,2,nma-nma,371
nma-nma.06,15,2,2,nma-nma,474
nma-nma.06,16,2,2,nma-nma,387
nma-nma.06,17,2,2,nma-nma,180
nma-nma.06,18,2,2,nma-nma,92
nma-nma.06,19,2,2,nma-nma,215
nma-nma.06,20,2,2,nma-nma,367
nma-nma.06,21,2,2,nma-nma,205
nma-nma.06,22,2,2,nma-nma,181
nma-nma.06,23,2,2,nma-nma,297
nma-nma.06,24,2,2,nma-nma,241
nma-nma.06,25,2,2,nma-nma,679
nma-nma.06,26,2,2,nma-nma,332
nma-nma.06,27,2,2,nma-nma,508
nma-nma.06,28,2,2,nma-nma,161
nma-nma.06,29,2,2,nma-nma,229
nma-nma.06,30,2,2,nma-nma,215
nma-nma.06,31,2,2,nma-nma,171
nma-nma.06,32,2,2,nma-nma,171
nma-nma.06,33,2,2,nma-nma,319
nma-nma.06,34,2,2,nma-nma,102
nma-nma.06,35,2,2,nma-nma,92
nma-nma.06,36,2,2,nma-nma,0
nma-nma.06,37,2,2,nma-nma,185
nma-nma.07,1,2,2,nma-nma,80
nma-nma.07,2,2,2,nma-nma,361
nma-nma.07,3,2,2,nma-nma,0
nma-nma.07,4,2,2,nma-nma,303
nma-nma.07,5,2,2,nma-nma,176
nma-nma.07,6,2,2,nma-nma,278
nma-nma.07,7,2,2,nma-nma,278
nma-nma.07,8,2,2,nma-nma,176
nma-nma.07,9,2,2,nma-nma,195
nma-nma.07,10,2,2,nma-nma,381
nma-nma.07,11,2,2,nma-nma,0
nma-nma.07,12,2,2,nma-nma,220
nma-nma.07,13,2,2,nma-nma,206
nma-nma.07,14,2,2,nma-nma,352
nma-nma.07,15,2,2,nma-nma,141
nma-nma.07,16,2,2,nma-nma,195
nma-nma.07,17,2,2,nma-nma,0
nma-nma.07,18,2,2,nma-nma,361.9
nma-nma.07,19,2,2,nma-nma,107
nma-nma.07,20,2,2,nma-nma,151
nma-nma.07,21,2,2,nma-nma,171
nma-nma.07,22,2,2,nma-nma,261
nma-nma.07,23,2,2,nma-nma,0
nma-nma.07,24,2,2,nma-nma,211
nma-nma.07,25,2,2,nma-nma,347
nma-nma.07,26,2,2,nma-nma,564
nma-nma.07,27,2,2,nma-nma,552.5
nma-nma.07,28,2,2,nma-nma,303
nma-nma.07,29,2,2,nma-nma,352
nma-nma.07,30,2,2,nma-nma,332
nma-nma.07,31,2,2,nma-nma,176
nma-nma.07,32,2,2,nma-nma,626
nma-nma.07,33,2,2,nma-nma,332
nma-nma.07,34,2,2,nma-nma,317
nma-nma.07,35,2,2,nma-nma,73
nma-nma.07,36,2,2,nma-nma,88
nma-nma.08,1,2,2,nma-nma,297
nma-nma.08,2,2,2,nma-nma,0
nma-nma.08,3,2,2,nma-nma,132
nma-nma.08,4,2,2,nma-nma,298
nma-nma.08,5,2,2,nma-nma,254
nma-nma.08,6,2,2,nma-nma,176
nma-nma.08,7,2,2,nma-nma,283
nma-nma.08,8,2,2,nma-nma,273
nma-nma.08,9,2,2,nma-nma,312
nma-nma.08,10,2,2,nma-nma,978
nma-nma.08,11,2,2,nma-nma,474
nma-nma.08,12,2,2,nma-nma,386
nma-nma.08,13,2,2,nma-nma,0
nma-nma.08,14,2,2,nma-nma,410
nma-nma.08,15,2,2,nma-nma,117
nma-nma.08,16,2,2,nma-nma,352
nma-nma.08,17,2,2,nma-nma,166
nma-nma.08,18,2,2,nma-nma,503
nma-nma.08,19,2,2,nma-nma,254
nma-nma.08,20,2,2,nma-nma,200
nma-nma.08,21,2,2,nma-nma,141
nma-nma.08,22,2,2,nma-nma,372
nma-nma.08,23,2,2,nma-nma,0
nma-nma.08,24,2,2,nma-nma,417
nma-nma.08,25,2,2,nma-nma,387
nma-nma.08,26,2,2,nma-nma,302
nma-nma.08,27,2,2,nma-nma,288
nma-nma.08,28,2,2,nma-nma,254
nma-nma.08,29,2,2,nma-nma,161
nma-nma.08,30,2,2,nma-nma,83
nma-nma.08,31,2,2,nma-nma,709
nma-nma.08,32,2,2,nma-nma,63
nma-nma.08,33,2,2,nma-nma,337
nma-nma.08,34,2,2,nma-nma,259
nma-nma.08,35,2,2,nma-nma,278
nma-nma.08,36,2,2,nma-nma,0
nma-nma.08,37,2,2,nma-nma,78
nma-nma.09,2,2,2,nma-nma,83
nma-nma.09,3,2,2,nma-nma,0
nma-nma.09,4,2,2,nma-nma,97
nma-nma.09,5,2,2,nma-nma,176
nma-nma.09,6,2,2,nma-nma,220
nma-nma.09,7,2,2,nma-nma,547
nma-nma.09,8,2,2,nma-nma,278
nma-nma.09,9,2,2,nma-nma,0
nma-nma.09,10,2,2,nma-nma,185
nma-nma.09,11,2,2,nma-nma,430
nma-nma.09,12,2,2,nma-nma,347
nma-nma.09,13,2,2,nma-nma,137
nma-nma.09,14,2,2,nma-nma,640.3
nma-nma.09,15,2,2,nma-nma,156
nma-nma.09,16,2,2,nma-nma,498
nma-nma.09,17,2,2,nma-nma,0
nma-nma.09,18,2,2,nma-nma,185
nma-nma.09,19,2,2,nma-nma,58
nma-nma.09,20,2,2,nma-nma,234
nma-nma.09,21,2,2,nma-nma,718
nma-nma.09,22,2,2,nma-nma,216
nma-nma.09,23,2,2,nma-nma,100
nma-nma.09,24,2,2,nma-nma,166
nma-nma.09,25,2,2,nma-nma,206
nma-nma.09,26,2,2,nma-nma,246
nma-nma.09,27,2,2,nma-nma,88
nma-nma.09,28,2,2,nma-nma,958
nma-nma.09,29,2,2,nma-nma,122
nma-nma.09,30,2,2,nma-nma,92
nma-nma.09,31,2,2,nma-nma,92
nma-nma.09,32,2,2,nma-nma,0
nma-nma.09,33,2,2,nma-nma,190
nma-nma.09,34,2,2,nma-nma,0
nma-nma.09,35,2,2,nma-nma,357
nma-nma.09,36,2,2,nma-nma,0
nma-nma.09,37,2,2,nma-nma,215
nma-nma.10,1,2,2,nma-nma,146
nma-nma.10,2,2,2,nma-nma,157
nma-nma.10,3,2,2,nma-nma,68
nma-nma.10,4,2,2,nma-nma,0
nma-nma.10,5,2,2,nma-nma,0
nma-nma.10,6,2,2,nma-nma,195
nma-nma.10,7,2,2,nma-nma,210
nma-nma.10,8,2,2,nma-nma,459
nma-nma.10,9,2,2,nma-nma,137
nma-nma.10,10,2,2,nma-nma,234
nma-nma.10,11,2,2,nma-nma,308
nma-nma.10,12,2,2,nma-nma,376
nma-nma.10,13,2,2,nma-nma,166
nma-nma.10,14,2,2,nma-nma,821
nma-nma.10,15,2,2,nma-nma,185
nma-nma.10,16,2,2,nma-nma,234
nma-nma.10,17,2,2,nma-nma,141
nma-nma.10,18,2,2,nma-nma,386
nma-nma.10,19,2,2,nma-nma,141
nma-nma.10,20,2,2,nma-nma,518
nma-nma.10,21,2,2,nma-nma,0
nma-nma.10,22,2,2,nma-nma,226
nma-nma.10,23,2,2,nma-nma,70
nma-nma.10,24,2,2,nma-nma,156
nma-nma.10,25,2,2,nma-nma,357
nma-nma.10,26,2,2,nma-nma,181
nma-nma.10,27,2,2,nma-nma,210
nma-nma.10,28,2,2,nma-nma,327
nma-nma.10,29,2,2,nma-nma,317
nma-nma.10,30,2,2,nma-nma,219
nma-nma.10,31,2,2,nma-nma,215
nma-nma.10,32,2,2,nma-nma,0
nma-nma.10,33,2,2,nma-nma,166
nma-nma.10,34,2,2,nma-nma,200
nma-nma.10,35,2,2,nma-nma,190
nma-nma.10,36,2,2,nma-nma,117
nma-nma.10,37,2,2,nma-nma,161
nma-nma.11,1,2,2,nma-nma,221.6
nma-nma.11,2,2,2,nma-nma,0
nma-nma.11,3,2,2,nma-nma,0
nma-nma.11,4,2,2,nma-nma,88
nma-nma.11,5,2,2,nma-nma,162
nma-nma.11,6,2,2,nma-nma,161
nma-nma.11,7,2,2,nma-nma,220
nma-nma.11,8,2,2,nma-nma,371
nma-nma.11,9,2,2,nma-nma,191
nma-nma.11,10,2,2,nma-nma,176
nma-nma.11,11,2,2,nma-nma,200
nma-nma.11,12,2,2,nma-nma,308
nma-nma.11,13,2,2,nma-nma,0
nma-nma.11,14,2,2,nma-nma,508
nma-nma.11,15,2,2,nma-nma,107
nma-nma.11,16,2,2,nma-nma,347.2
nma-nma.11,17,2,2,nma-nma,78
nma-nma.11,18,2,2,nma-nma,160
nma-nma.11,19,2,2,nma-nma,264
nma-nma.11,20,2,2,nma-nma,195
nma-nma.11,21,2,2,nma-nma,161
nma-nma.11,22,2,2,nma-nma,885
nma-nma.11,23,2,2,nma-nma,0
nma-nma.11,24,2,2,nma-nma,362
nma-nma.11,25,2,2,nma-nma,191
nma-nma.11,26,2,2,nma-nma,412
nma-nma.11,27,2,2,nma-nma,303
nma-nma.11,28,2,2,nma-nma,127
nma-nma.11,29,2,2,nma-nma,0
nma-nma.11,30,2,2,nma-nma,136
nma-nma.11,31,2,2,nma-nma,185
nma-nma.11,33,2,2,nma-nma,0
nma-nma.11,34,2,2,nma-nma,283
nma-nma.11,35,2,2,nma-nma,112
nma-nma.11,36,2,2,nma-nma,303
nma-nma.11,37,2,2,nma-nma,0
nma-nma.12,1,2,2,nma-nma,60
nma-nma.12,2,2,2,nma-nma,0
nma-nma.12,3,2,2,nma-nma,0
nma-nma.12,4,2,2,nma-nma,127
nma-nma.12,5,2,2,nma-nma,195
nma-nma.12,6,2,2,nma-nma,303
nma-nma.12,7,2,2,nma-nma,195
nma-nma.12,8,2,2,nma-nma,420
nma-nma.12,9,2,2,nma-nma,264
nma-nma.12,10,2,2,nma-nma,210
nma-nma.12,11,2,2,nma-nma,180
nma-nma.12,12,2,2,nma-nma,342
nma-nma.12,13,2,2,nma-nma,181
nma-nma.12,14,2,2,nma-nma,313
nma-nma.12,15,2,2,nma-nma,141
nma-nma.12,16,2,2,nma-nma,181
nma-nma.12,17,2,2,nma-nma,0
nma-nma.12,18,2,2,nma-nma,132
nma-nma.12,19,2,2,nma-nma,78
nma-nma.12,20,2,2,nma-nma,141
nma-nma.12,21,2,2,nma-nma,264
nma-nma.12,22,2,2,nma-nma,297
nma-nma.12,23,2,2,nma-nma,438
nma-nma.12,24,2,2,nma-nma,196
nma-nma.12,25,2,2,nma-nma,679.6
nma-nma.12,26,2,2,nma-nma,266
nma-nma.12,27,2,2,nma-nma,239
nma-nma.12,28,2,2,nma-nma,195
nma-nma.12,29,2,2,nma-nma,132
nma-nma.12,30,2,2,nma-nma,166
nma-nma.12,31,2,2,nma-nma,53
nma-nma.12,32,2,2,nma-nma,288
nma-nma.12,33,2,2,nma-nma,469
nma-nma.12,34,2,2,nma-nma,170
nma-nma.12,35,2,2,nma-nma,171
nma-nma.12,36,2,2,nma-nma,0
nma-nma.12,37,2,2,nma-nma,141
